"T","replica","parameter","mean","median","sd","2.5%","25%","50%","75%","97.5%"
500,100,"alpha0",0.0983845968391095,0.0834733482672921,0.0580008297458504,0.0422881755944463,0.0646074584816387,0.0834733482672921,0.11232586931278,0.283494076933324
500,100,"alpha1",0.0979476992751191,0.0931079524399935,0.0372532896842789,0.0392965967723869,0.0716086304331055,0.0931079524399935,0.118267618316442,0.18418476940539
500,100,"beta1",0.789432108858905,0.808181270438789,0.0860887802761815,0.516670891523361,0.76589536463278,0.808181270438789,0.84011752083481,0.886637924942304
500,101,"alpha0",0.19964759712375,0.177532897289518,0.0968014714383427,0.0693838817754449,0.130915344555416,0.177532897289518,0.242800975389065,0.438979967263759
500,101,"alpha1",0.111460959182713,0.105301182536903,0.0468532446178066,0.0384681313752935,0.0776435367943377,0.105301182536903,0.13898094896961,0.21782657917197
500,101,"beta1",0.672642556625039,0.696327913239298,0.12803656519658,0.367558204372011,0.609849447217945,0.696327913239298,0.766293891058959,0.858088497019314
500,102,"alpha0",0.423004851452184,0.436883821434716,0.238708047314312,0.0829621685382902,0.175904196175336,0.436883821434716,0.642250903727695,0.793747784266244
500,102,"alpha1",0.0694479099704693,0.0577885188478849,0.0510745328341705,0.00524185864693056,0.030938018658009,0.0577885188478849,0.0953287089107031,0.196865334779889
500,102,"beta1",0.46658135629004,0.436032930623767,0.286570285213445,0.046390655762208,0.196961402802931,0.436032930623767,0.757634223179993,0.887977351286263
500,103,"alpha0",0.160670675856351,0.143936212436408,0.0912627130131826,0.0401235701827473,0.0875565434336901,0.143936212436408,0.214643103456027,0.377666653485013
500,103,"alpha1",0.180192450445911,0.175446895404572,0.0744562323699737,0.0460400807821861,0.127062387698474,0.175446895404572,0.228837306653956,0.343327989326949
500,103,"beta1",0.686541834809725,0.701669376758633,0.131110019491676,0.413371588021729,0.595858881689794,0.701669376758633,0.781602427428423,0.909664541404134
500,104,"alpha0",0.34652211862597,0.363730687771105,0.212741360194957,0.046535232909527,0.114946714032124,0.363730687771105,0.517409362533699,0.73815002947571
500,104,"alpha1",0.155103403966754,0.14946403140709,0.0672765063798772,0.0488642170434037,0.10231680279505,0.14946403140709,0.198612084188829,0.300006136448962
500,104,"beta1",0.531593845380393,0.493168388897595,0.233680057539061,0.151546653779104,0.337803477365217,0.493168388897595,0.785073614486564,0.88488098614911
500,105,"alpha0",0.147925773197267,0.132148136120944,0.0660341127336866,0.0549201954741412,0.104580805473868,0.132148136120944,0.174846122218955,0.308432243697976
500,105,"alpha1",0.195369732717571,0.190067289617885,0.0506436068922168,0.107242709206899,0.159713658619424,0.190067289617885,0.227565561313678,0.307360974385862
500,105,"beta1",0.682153947654446,0.69619459343385,0.0874884998851525,0.480041525111061,0.640434831274708,0.69619459343385,0.741444057688721,0.815674567435118
500,106,"alpha0",0.0895046603376843,0.0781213745870375,0.0651803771320705,0.0366150112950754,0.0599154550145985,0.0781213745870375,0.101103093016743,0.22668087248202
500,106,"alpha1",0.143887411746648,0.139940789512956,0.0370635236256813,0.082651060061684,0.118291545953753,0.139940789512956,0.164280572450986,0.226848196218003
500,106,"beta1",0.771357060682668,0.782710627113673,0.0840862809118345,0.592159397275587,0.748051910880764,0.782710627113673,0.81541213978248,0.864230660266673
500,107,"alpha0",0.239814114689141,0.221506476175048,0.102609097591045,0.0882396914120425,0.161338390935933,0.221506476175048,0.299857585453098,0.480536047898045
500,107,"alpha1",0.22636305642918,0.22120967680538,0.0680038074772819,0.105019059823538,0.179542066712018,0.22120967680538,0.269138541460825,0.370688025743033
500,107,"beta1",0.54532846227265,0.556818745078593,0.132396963373634,0.253598094833649,0.456253570401459,0.556818745078593,0.648876642018194,0.759845425915111
500,108,"alpha0",0.286361301847092,0.250397965058736,0.178659360557731,0.0408585242774653,0.127673017966412,0.250397965058736,0.410792613079792,0.663629965436268
500,108,"alpha1",0.148951625341439,0.136462360466482,0.0632798864180533,0.0532405366385002,0.101861632822342,0.136462360466482,0.189677702806104,0.293673116845395
500,108,"beta1",0.543825480594242,0.583421267372201,0.229896828893162,0.0970069903945671,0.352602660997377,0.583421267372201,0.742905143574439,0.876247655923914
500,109,"alpha0",0.161629797227895,0.154421218336978,0.06269301439979,0.0626502657413057,0.119801058864732,0.154421218336978,0.194797342391559,0.308784676587314
500,109,"alpha1",0.191337480537083,0.184785747994631,0.0526272181656756,0.106410669223541,0.154072176590037,0.184785747994631,0.221167083801705,0.312345548843184
500,109,"beta1",0.639238284904339,0.648757945732164,0.0937340943555114,0.42369240281766,0.586474094302772,0.648757945732164,0.701475212619341,0.796968710330207
500,110,"alpha0",0.129250055086068,0.11923362944736,0.0640153866732015,0.041345388955348,0.0897505143011963,0.11923362944736,0.150582652615407,0.303594212185366
500,110,"alpha1",0.103082565425826,0.0966231686760936,0.0431214422487733,0.0394670489461473,0.0709276965191216,0.0966231686760936,0.127847082258501,0.208152345254173
500,110,"beta1",0.731473286954267,0.745970895266895,0.107586959791357,0.432831579865516,0.688565528936616,0.745970895266895,0.80308163257885,0.890038853312557
500,111,"alpha0",0.117114078098998,0.107752485598187,0.0532628036762803,0.0413573059526273,0.0799898546437914,0.107752485598187,0.141472819719404,0.250227898484002
500,111,"alpha1",0.0773433056360916,0.0724371324857543,0.0338157493342782,0.0253272648490569,0.053562467627866,0.0724371324857543,0.0965799876844278,0.152852437765517
500,111,"beta1",0.796279836178584,0.807117919837475,0.0762119575347038,0.612944410705189,0.7573601101116,0.807117919837475,0.850095239585503,0.910534466408195
500,112,"alpha0",0.121809312809985,0.110993212929978,0.0616058493174234,0.0411244033469085,0.0829495779847557,0.110993212929978,0.148344513477223,0.260814001019688
500,112,"alpha1",0.125713771330448,0.12068692764133,0.042893528603145,0.0592686234263253,0.0960949532162515,0.12068692764133,0.149851891103329,0.221927054313268
500,112,"beta1",0.775531601817427,0.783149996211281,0.0766314587972786,0.593459508520926,0.734314103430909,0.783149996211281,0.831325321414396,0.885192030190065
500,113,"alpha0",0.434444354767174,0.420988238677984,0.247367948461444,0.0583323377184552,0.241665479511685,0.420988238677984,0.646671036088007,0.876875757194985
500,113,"alpha1",0.0601312078826132,0.0514705370630223,0.0456455717121958,0.00407532437505989,0.0280456051828905,0.0514705370630223,0.0808404342857247,0.184591865825223
500,113,"beta1",0.483179794449536,0.486181728922301,0.266843828649858,0.0359691980754991,0.255647406459555,0.486181728922301,0.68896874596708,0.91657504652012
500,114,"alpha0",0.10569641799562,0.0836318931485159,0.0721885927621015,0.032949636323319,0.056336885052031,0.0836318931485159,0.127846133982027,0.314439940229344
500,114,"alpha1",0.112424711364292,0.102266786819677,0.0519817058222894,0.0432365830220518,0.077202376395213,0.102266786819677,0.132843331077244,0.251917708360907
500,114,"beta1",0.77070219425623,0.806369193963581,0.119032085071966,0.455619870216161,0.722898161445832,0.806369193963581,0.853090316163098,0.906840987637717
500,115,"alpha0",0.140522821716935,0.10978172618398,0.0974988159104294,0.0376733521168929,0.0650932660541967,0.10978172618398,0.185917446369576,0.396383223995624
500,115,"alpha1",0.0680613577846181,0.0590425680802075,0.0404513840004103,0.0153260636817927,0.0407667175785366,0.0590425680802075,0.0870567665719563,0.164416579745586
500,115,"beta1",0.778976801766568,0.822236057691638,0.131925898517665,0.43921685935961,0.709277280926841,0.822236057691638,0.880001867897323,0.930976765863812
500,116,"alpha0",0.196473018179911,0.171967874230666,0.104227917742323,0.0822782029082481,0.12819902103893,0.171967874230666,0.227911405475189,0.493050343472541
500,116,"alpha1",0.135865904753408,0.131235643366274,0.0462301235528838,0.0586947653013905,0.102778938890475,0.131235643366274,0.165724962637434,0.236137591380034
500,116,"beta1",0.670153194603898,0.691303062339313,0.118304167193583,0.332917030018704,0.618616143623926,0.691303062339313,0.752341944214594,0.826388674486172
500,117,"alpha0",0.158436905065764,0.137022005973072,0.108813382507751,0.0262619428294028,0.0653893407294368,0.137022005973072,0.23370559199518,0.405060207564523
500,117,"alpha1",0.112202440004669,0.0992088094788618,0.0614644582954156,0.0284055140084749,0.0689249925014455,0.0992088094788618,0.142085031538807,0.274761736458267
500,117,"beta1",0.710474892563072,0.740437751692113,0.161958995346165,0.357112169439881,0.597625274575525,0.740437751692113,0.851707096724788,0.923246815703316
500,118,"alpha0",0.157422794452435,0.122780013677321,0.10221620665581,0.0543548844495727,0.0915162045191599,0.122780013677321,0.19224649292579,0.477923006368476
500,118,"alpha1",0.0956368824063697,0.090845727256445,0.0432615174601361,0.0286343389237752,0.0665229124323065,0.090845727256445,0.117114908445012,0.201176486110873
500,118,"beta1",0.730632675381765,0.770173218663704,0.124884010145279,0.350662485533771,0.68893057823325,0.770173218663704,0.813703333732621,0.873092508943606
500,119,"alpha0",0.123800290108956,0.111131231699125,0.0707471957651839,0.0376807943518123,0.0725501435352991,0.111131231699125,0.156641577438676,0.309004088686702
500,119,"alpha1",0.13501324285705,0.129500737110389,0.0514770472544282,0.0500768384075184,0.0975313564466086,0.129500737110389,0.166963604456727,0.249765894646996
500,119,"beta1",0.756420411506381,0.770397581020162,0.0885877748266717,0.544978836840216,0.706853762034865,0.770397581020162,0.820714338123078,0.884040752306175
500,120,"alpha0",0.177547625658998,0.165961264517171,0.075188398385226,0.0599221804136735,0.125027723402868,0.165961264517171,0.212077329983911,0.370583406665824
500,120,"alpha1",0.130603651339353,0.126292318868462,0.0457497604014043,0.0533186498838794,0.0986361751957205,0.126292318868462,0.156841006083193,0.23685641736594
500,120,"beta1",0.654786677336755,0.665939396810662,0.110691606921158,0.402984521911792,0.592812254775315,0.665939396810662,0.733722295834894,0.841011991867199
500,121,"alpha0",0.0652231271395077,0.0571107887334772,0.0400793500910794,0.0283710863545878,0.0448294593863151,0.0571107887334772,0.0726995921368859,0.160475313172483
500,121,"alpha1",0.108788518233183,0.105439555554487,0.0335779981555019,0.0551107347024866,0.0836600491565394,0.105439555554487,0.13047088074426,0.180877731877858
500,121,"beta1",0.828827315580289,0.83806172833787,0.0570501347061788,0.692482889443506,0.810302941638193,0.83806172833787,0.863382174673529,0.897388272462155
500,122,"alpha0",0.107362285559732,0.0737928373923577,0.0952648470468302,0.0321297288491016,0.0540916359449519,0.0737928373923577,0.105329553702756,0.397018166248675
500,122,"alpha1",0.0972308030915029,0.0924331942144236,0.0371515372469888,0.0418410305087127,0.0724588083788626,0.0924331942144236,0.114342339939374,0.183725243376465
500,122,"beta1",0.783381881109339,0.828045549264765,0.129215607633611,0.388002964220174,0.771955956336021,0.828045549264765,0.857895132138797,0.904533539706453
500,123,"alpha0",0.135336121186586,0.127607808177194,0.0519924196950208,0.0610327919280676,0.10073701157698,0.127607808177194,0.159503545617254,0.26230454224841
500,123,"alpha1",0.109841202174589,0.106086941877066,0.0452736884036021,0.0289478091923698,0.078263919176585,0.106086941877066,0.137868454236494,0.210751350879985
500,123,"beta1",0.711082726707077,0.716245255253406,0.0875269392702997,0.534137949298021,0.660595225473909,0.716245255253406,0.768085207613369,0.862499417120902
500,124,"alpha0",0.129484176587961,0.118680450191784,0.0533429647946188,0.0597871412052212,0.0898942673432172,0.118680450191784,0.160126110848848,0.249999197852385
500,124,"alpha1",0.160331952453419,0.155719957649461,0.0488786763627738,0.0790515631825219,0.125044677651899,0.155719957649461,0.188325296365762,0.269577906971226
500,124,"beta1",0.706269580533286,0.714214567675809,0.0795679387339546,0.531113476931937,0.658912827698897,0.714214567675809,0.762852604426818,0.838436595509524
500,125,"alpha0",0.129344779477237,0.100976318207019,0.106061297043528,0.0410792050690596,0.0795749643597852,0.100976318207019,0.132888475927419,0.521498004083275
500,125,"alpha1",0.104838236658212,0.100335351815698,0.0377437338598171,0.0461858892170608,0.0800598695367895,0.100335351815698,0.123873673364452,0.192089887224509
500,125,"beta1",0.761770421550235,0.792231785320842,0.125897795816093,0.322530305364396,0.745560255372692,0.792231785320842,0.828077011570656,0.8934560324774
500,126,"alpha0",0.106850879471847,0.0973866796357247,0.0511264429778256,0.0451883147097253,0.0774452403023285,0.0973866796357247,0.123964821583623,0.212352261221936
500,126,"alpha1",0.141793156915739,0.139138061909583,0.0384518105240698,0.078630302860787,0.11464342837578,0.139138061909583,0.164999596680364,0.22508398879388
500,126,"beta1",0.775091390675622,0.781453636056373,0.0613094254600165,0.659137772534171,0.745927166443648,0.781453636056373,0.812697342249181,0.865388146400751
500,127,"alpha0",0.279793444863976,0.260923974128999,0.103491104982515,0.136694234599351,0.207931234380302,0.260923974128999,0.325811676081848,0.56242276648064
500,127,"alpha1",0.148256517245582,0.145750976702351,0.053247193993099,0.049618543994618,0.112384167878235,0.145750976702351,0.182060961743152,0.262013990611952
500,127,"beta1",0.567734119088338,0.578898743001272,0.11307767139033,0.310557120646803,0.502528485473962,0.578898743001272,0.649505807970826,0.756438548237444
500,128,"alpha0",0.280623052216899,0.245493376469893,0.164373580767569,0.0869218347672,0.140852242852967,0.245493376469893,0.380293776186166,0.665105143675425
500,128,"alpha1",0.0585065080648803,0.0529984782530166,0.0373766718651113,0.00298575411964053,0.0299083932115995,0.0529984782530166,0.0825931578609736,0.137436748041307
500,128,"beta1",0.626036953028922,0.669480243915026,0.181776544302424,0.215035151874534,0.510900742794642,0.669480243915026,0.774804592770509,0.855689098630164
500,129,"alpha0",0.17447363562797,0.129203596425103,0.143651543365653,0.0555015129418744,0.0954897919949047,0.129203596425103,0.179167902272713,0.683697120705963
500,129,"alpha1",0.0925254642314504,0.0892460557060236,0.0390395031145864,0.0260640176292811,0.0642942302424931,0.0892460557060236,0.116875872118923,0.175906092975346
500,129,"beta1",0.731071891967588,0.775162849694365,0.147646079171058,0.217711193336849,0.715120413106474,0.775162849694365,0.814209022379984,0.871049226550871
500,130,"alpha0",0.279875429939664,0.264321142939153,0.10431012261859,0.12564680785425,0.201416211834693,0.264321142939153,0.338177967707095,0.525278923702036
500,130,"alpha1",0.105028575602391,0.0999752903335491,0.0423133388791035,0.0367154400777362,0.0759585429262274,0.0999752903335491,0.129612349103975,0.194824520139654
500,130,"beta1",0.593324564102085,0.605446440439245,0.121636246223372,0.30419179230779,0.526944762414421,0.605446440439245,0.679234406463358,0.7932757591123
500,131,"alpha0",0.112088866329691,0.0987143838026946,0.0528717598914844,0.0527362425366826,0.0797009171938813,0.0987143838026946,0.128612633052723,0.240761312254251
500,131,"alpha1",0.159438054387588,0.155256972290503,0.0420853681007369,0.0905821912368252,0.129213060806877,0.155256972290503,0.184050980102709,0.255186339582303
500,131,"beta1",0.730409050587036,0.743129040072321,0.0750646810806628,0.558303631078958,0.696235083748252,0.743129040072321,0.778583328335164,0.834286253548317
500,132,"alpha0",0.18808004350368,0.167256977395305,0.0846641891614395,0.0905045299761581,0.133430793799637,0.167256977395305,0.217527502178197,0.435836241152882
500,132,"alpha1",0.121181001206948,0.117940504880469,0.0426286559529667,0.0496554874008054,0.0897000441573554,0.117940504880469,0.148801352612315,0.211671099779577
500,132,"beta1",0.695303479513167,0.712538169073782,0.0970910187408597,0.436573007419166,0.653090849142507,0.712538169073782,0.757243764404147,0.83647824032541
500,133,"alpha0",0.15780975778761,0.145062711710225,0.0767819407364624,0.0481423881241068,0.102880431397084,0.145062711710225,0.202679805846447,0.362332479479344
500,133,"alpha1",0.144545722478475,0.139961779264953,0.0461295268727433,0.0700647500870958,0.111000163149726,0.139961779264953,0.172303855096632,0.24949332577003
500,133,"beta1",0.69268330347635,0.71101458124514,0.106827786571079,0.419443789381006,0.62945941470791,0.71101458124514,0.766971340166195,0.854455310392251
500,134,"alpha0",0.132620314606543,0.114362312541664,0.06963680128979,0.058024486095368,0.0888225369215326,0.114362312541664,0.150822115655677,0.321299966072026
500,134,"alpha1",0.128767132383366,0.125359862070898,0.0342973964303613,0.0699706548612399,0.105259599192617,0.125359862070898,0.149383547680432,0.207575180566838
500,134,"beta1",0.759868432369588,0.775902170852405,0.076246720323507,0.577304006009506,0.733747497790226,0.775902170852405,0.807119732267652,0.859489347812043
500,135,"alpha0",0.139399413751748,0.0691110150764621,0.154162695482702,0.0279009556767072,0.0472763013948886,0.0691110150764621,0.135255643962739,0.570374811882646
500,135,"alpha1",0.113465448685711,0.104246704250966,0.0520569227485955,0.0391615398304892,0.0774500026869433,0.104246704250966,0.137105731389504,0.253544835630241
500,135,"beta1",0.739197700019235,0.823815646658966,0.199420182364017,0.209526860712568,0.735586435570933,0.823815646658966,0.862960726766993,0.90540406133779
500,136,"alpha0",0.248681033526283,0.20546910074911,0.139704661816109,0.0821244792919376,0.13264809226724,0.20546910074911,0.34163789397757,0.569531683010031
500,136,"alpha1",0.0811704270126481,0.0772852179292675,0.0418895585804641,0.0130826497994121,0.0517812049393758,0.0772852179292675,0.104505895193119,0.178919394226609
500,136,"beta1",0.607457484969834,0.657068023700115,0.177619973459927,0.222713573986305,0.479961694163137,0.657068023700115,0.750116405913316,0.844325890121105
500,137,"alpha0",0.112000329135996,0.0832660198531643,0.0955987755541564,0.0345112705952972,0.0628536742804795,0.0832660198531643,0.116218944496889,0.460071456254082
500,137,"alpha1",0.131548321677085,0.123703495817884,0.0497040763116577,0.0636879881869627,0.0997452059536662,0.123703495817884,0.151593375959285,0.260570126814566
500,137,"beta1",0.748536595746967,0.786114733205597,0.13764994420878,0.249327941335076,0.731026696278896,0.786114733205597,0.823464543446587,0.879453108194807
500,138,"alpha0",0.141838439326578,0.137031346066228,0.0664780231111678,0.0307523034188492,0.0970617233845621,0.137031346066228,0.173217301244202,0.305549919801258
500,138,"alpha1",0.149982179362168,0.143598377667404,0.0449860240816379,0.07962941246052,0.117875282040427,0.143598377667404,0.176692296201821,0.255412115739572
500,138,"beta1",0.716892853872532,0.7242769563356,0.0900404266106375,0.509365254558091,0.66838157707807,0.7242769563356,0.777795614587284,0.867269438173738
500,139,"alpha0",0.221094530243686,0.21236095797586,0.0800623126721162,0.0913353056344872,0.163561761806758,0.21236095797586,0.26971070762338,0.390657921549389
500,139,"alpha1",0.0604863078287089,0.0532338920330675,0.0384814034385814,0.00400567908619669,0.0338179077605017,0.0532338920330675,0.0803219474630451,0.147951839517548
500,139,"beta1",0.611660563275519,0.618411466977164,0.126062891759436,0.336588010632537,0.530945643394115,0.618411466977164,0.705200346328956,0.816320967204077
500,140,"alpha0",0.0760633266577383,0.0650097014213825,0.0486385117163326,0.0291715011366523,0.0445628054660033,0.0650097014213825,0.0920918715302819,0.199295572649585
500,140,"alpha1",0.099988878827846,0.0946462394767043,0.04161822646239,0.0400215767962501,0.0726177643456568,0.0946462394767043,0.120583886688689,0.183975530546701
500,140,"beta1",0.819754030451973,0.834370384618025,0.0784638226905187,0.652510099112137,0.788290142821014,0.834370384618025,0.869086220821356,0.913707794513295
500,141,"alpha0",0.415128688219155,0.409344487199918,0.180599019901426,0.11482699811411,0.265433544228749,0.409344487199918,0.550686579240814,0.753693531059027
500,141,"alpha1",0.162380433460918,0.157401026255496,0.0587157650627116,0.0633277799794859,0.120032423047513,0.157401026255496,0.199272321775811,0.290324867820009
500,141,"beta1",0.424000462358306,0.431473543370783,0.198408629187375,0.0808447780438496,0.266353575238958,0.431473543370783,0.58331144626695,0.787399125050818
500,142,"alpha0",0.223957466258714,0.21731612305141,0.0804657000952715,0.105303547519866,0.165509669710041,0.21731612305141,0.268074384221589,0.418058264411277
500,142,"alpha1",0.171412857864042,0.167243789163349,0.0540099658734891,0.0774588789508992,0.133331241093024,0.167243789163349,0.206083997041245,0.28430241592653
500,142,"beta1",0.596933935592258,0.605558226293297,0.111169963618355,0.33680429935267,0.531122055482015,0.605558226293297,0.674354501010075,0.782890707192103
500,143,"alpha0",0.0799003661440933,0.0664199221898803,0.059679380911964,0.0286663781817331,0.0462165420151022,0.0664199221898803,0.0911568788619127,0.262580554220411
500,143,"alpha1",0.13922107550595,0.131322708077102,0.0475207387924315,0.0711423148417904,0.10644208138993,0.131322708077102,0.163974559754435,0.250272809693344
500,143,"beta1",0.783481533826905,0.803154573116636,0.0919733146794022,0.470120106248024,0.75518956042154,0.803154573116636,0.838116838982701,0.884852641548461
500,144,"alpha0",0.281392034138205,0.244573374944836,0.137473429803782,0.0982093085487716,0.171573007770037,0.244573374944836,0.376479020733324,0.610566720010898
500,144,"alpha1",0.161559365158611,0.156049681811832,0.0511175321656692,0.0765772851167104,0.125487010744774,0.156049681811832,0.190523898345067,0.28114304272248
500,144,"beta1",0.543617466655744,0.585175696897935,0.167280153960742,0.167047691502024,0.415889074514057,0.585175696897935,0.677592112006528,0.779598294213698
500,145,"alpha0",0.391187655187181,0.369119479939372,0.135833789610523,0.191753008577446,0.279205732865513,0.369119479939372,0.492201723640748,0.674968766925083
500,145,"alpha1",0.10005667745247,0.0925134448866553,0.054367809302329,0.0153445302269307,0.060063019159043,0.0925134448866553,0.13155976875674,0.228709776530968
500,145,"beta1",0.426302561755104,0.441300382490137,0.16983942614394,0.0848227692966278,0.302924130380907,0.441300382490137,0.565144235148385,0.69320174167411
500,146,"alpha0",0.193207243487361,0.181859486258216,0.0689118775786058,0.086189045584821,0.142660542563042,0.181859486258216,0.234565754181174,0.353166574103044
500,146,"alpha1",0.2257241413161,0.223378134822094,0.0663114155478925,0.113407761585577,0.177569396184426,0.223378134822094,0.265918607433597,0.371551343567845
500,146,"beta1",0.570639398936228,0.569621641107027,0.104450832446909,0.351819762756208,0.498846382534316,0.569621641107027,0.650671465316535,0.751948288343368
500,147,"alpha0",0.103455511408786,0.0826469317950994,0.088922081367064,0.0403377574751891,0.063839700259351,0.0826469317950994,0.107109951328478,0.29132921315692
500,147,"alpha1",0.0974829884080136,0.0914741824254814,0.0386019373831539,0.0413592366869686,0.071216421141177,0.0914741824254814,0.1156850114794,0.192925269847401
500,147,"beta1",0.821478321936343,0.842316472902717,0.0898555793453329,0.614527556478223,0.804169375467219,0.842316472902717,0.870043058098042,0.908910402087903
500,148,"alpha0",0.0792221243989613,0.0642020110055217,0.0579703053902057,0.0265484540218625,0.0456907949353567,0.0642020110055217,0.0950821956067889,0.268471902090121
500,148,"alpha1",0.125884384543656,0.123088715213288,0.0444695025702443,0.0475678712685553,0.0944726382989477,0.123088715213288,0.153045235342236,0.217946392055957
500,148,"beta1",0.777015082706244,0.795297667767267,0.101086319263558,0.483580740278808,0.735841075024532,0.795297667767267,0.84058487397356,0.907140944457487
500,149,"alpha0",0.368897516459858,0.358156056327277,0.249230665451394,0.0671656945010806,0.118269826340569,0.358156056327277,0.572511378567385,0.828745971465062
500,149,"alpha1",0.0508965557047779,0.0418742983982587,0.0373604699547753,0.00394534450212934,0.0231799841396522,0.0418742983982587,0.0710164409439436,0.144780160942411
500,149,"beta1",0.575223073037049,0.58910792577395,0.269050394733163,0.0956195458036658,0.345797783430682,0.58910792577395,0.846317116391855,0.911783054274222
500,150,"alpha0",0.201062979720314,0.147788908258074,0.189805938697937,0.0232881479895639,0.0381294521564565,0.147788908258074,0.315826230028648,0.641054560817262
500,150,"alpha1",0.0730471385720627,0.0563936543099262,0.0602438821214072,0.00491571819269256,0.0266959677144284,0.0563936543099262,0.104035599628947,0.223475142778057
500,150,"beta1",0.691953413996684,0.755507196890797,0.268799451156251,0.0869201873336487,0.53133160118783,0.755507196890797,0.926993713470304,0.963055268203609
500,151,"alpha0",0.16425063075874,0.125915990370835,0.128744778184511,0.0349283779791626,0.0738251917962812,0.125915990370835,0.196793612384925,0.517183269237486
500,151,"alpha1",0.101584301592104,0.0965389057339889,0.0420154793990622,0.033314520392639,0.0728933861229199,0.0965389057339889,0.124654015811895,0.201610863811891
500,151,"beta1",0.687799835595119,0.738357574982333,0.186751397867816,0.191451912223301,0.625722214856803,0.738357574982333,0.825677743713422,0.895685128272266
500,152,"alpha0",0.253447490010257,0.195838136898015,0.171388252624358,0.0675542565658831,0.140630466021575,0.195838136898015,0.305138187246906,0.726557753636221
500,152,"alpha1",0.111351853864586,0.103934539807712,0.0523179031827886,0.0278938881523155,0.0747857339747184,0.103934539807712,0.140375924265246,0.235064730258156
500,152,"beta1",0.644014555474565,0.704086924332199,0.200619355977942,0.121765296029866,0.57349146027161,0.704086924332199,0.781585900942772,0.879123997043537
500,153,"alpha0",0.350750386458718,0.295938839384589,0.200947072218788,0.0866490098315531,0.181152753757964,0.295938839384589,0.512814590120197,0.764355742505511
500,153,"alpha1",0.036075190974098,0.0279550622149001,0.0320056459889329,0.00183228150592408,0.0129213561633316,0.0279550622149001,0.050425890606361,0.115454070027886
500,153,"beta1",0.549978730363218,0.617132714916242,0.238250666106253,0.0577864813945807,0.347012656647707,0.617132714916242,0.749611280388889,0.873738531504786
500,154,"alpha0",0.235465123738061,0.179384098115454,0.15037839966875,0.065589521950996,0.128905299352116,0.179384098115454,0.314438315682715,0.594729055052135
500,154,"alpha1",0.180628863527648,0.170251900225633,0.0749186577118181,0.0546915040911917,0.1254542015623,0.170251900225633,0.228677834642516,0.356496739036397
500,154,"beta1",0.595322093663703,0.65383448817886,0.187098437944761,0.151847419252265,0.507455030718291,0.65383448817886,0.729391363433449,0.83638812862553
500,155,"alpha0",0.0643330484740395,0.0482307379819966,0.0674542786741525,0.0222625569264944,0.0331083350112479,0.0482307379819966,0.0704808588158048,0.298506019501428
500,155,"alpha1",0.0707414324807346,0.0659087310179864,0.0348882327838374,0.0166515520319594,0.0454925860425682,0.0659087310179864,0.0915134421356615,0.146760241637705
500,155,"beta1",0.879704006529597,0.893956138105453,0.0728817150266465,0.677176822793088,0.856637296220622,0.893956138105453,0.922534004093267,0.955276505694918
500,156,"alpha0",0.207204175510242,0.108975095701666,0.192023075632546,0.0410679703944748,0.0707305468796096,0.108975095701666,0.3303751886285,0.696182077671186
500,156,"alpha1",0.0924478846101206,0.0862212614009503,0.0433220251561178,0.0254109892049733,0.0627276278574868,0.0862212614009503,0.11630128896232,0.190079098085674
500,156,"beta1",0.660120996934236,0.763110172320736,0.237982968254287,0.0959732319710819,0.505856500338339,0.763110172320736,0.835583984024626,0.894849283359529
500,157,"alpha0",0.216556845559975,0.176430696549491,0.136861325873453,0.0471983674875428,0.113451146330127,0.176430696549491,0.292912721041002,0.559110243025338
500,157,"alpha1",0.189961830525074,0.183468794117337,0.0604453403463077,0.0869113239165978,0.149003495456004,0.183468794117337,0.226258370348107,0.322484251980465
500,157,"beta1",0.635336500144505,0.667518191601972,0.148627838697991,0.308209241955392,0.539384096319639,0.667518191601972,0.743624986764364,0.852603491047417
500,158,"alpha0",0.141001523280666,0.121441664115149,0.0724506817962702,0.056267875000873,0.0941328261185395,0.121441664115149,0.168044839446062,0.33702806186017
500,158,"alpha1",0.115358572096984,0.111927411410622,0.0383982962503477,0.0497396470013365,0.0884272130034107,0.111927411410622,0.138070837315564,0.200643134008115
500,158,"beta1",0.73602434051818,0.756026335447783,0.0922138760234797,0.521261589208834,0.693695564255259,0.756026335447783,0.797236412581109,0.862095578722772
500,159,"alpha0",0.194503154831169,0.167759546250973,0.0954455600901273,0.0796104122801148,0.121207776664897,0.167759546250973,0.245639334732656,0.45537916759154
500,159,"alpha1",0.14940717677067,0.143973382342123,0.0469371909991103,0.0742441248801432,0.117753377510124,0.143973382342123,0.174844149200158,0.261510810000479
500,159,"beta1",0.679977926497065,0.701982964043595,0.110610916305243,0.387932629236137,0.612241817495028,0.701982964043595,0.764972185418365,0.82990492932556
500,160,"alpha0",0.126930689421712,0.118560682619472,0.0520563701369427,0.0618437239825273,0.0939785401287636,0.118560682619472,0.149264600335833,0.233970638666721
500,160,"alpha1",0.198956764690362,0.194442797973829,0.0479764880255426,0.118009621486519,0.165143180252787,0.194442797973829,0.227409649840739,0.311518344245241
500,160,"beta1",0.706953862331668,0.713197199053312,0.0687240787858504,0.566020281941828,0.673363239731384,0.713197199053312,0.751814452107913,0.811997311472845
500,161,"alpha0",0.194350122817658,0.15722101543743,0.115872345939466,0.0516559771894387,0.114534867158868,0.15722101543743,0.236768023896051,0.501502172732029
