"T","replica","parameter","mean","median","sd","2.5%","25%","50%","75%","97.5%"
500,17,"beta1",0.414364908201579,0.455360798577711,0.18852100576875,0.0218971167467977,0.282483709662297,0.455360798577711,0.565157509496454,0.690668826045225
500,18,"alpha0",0.0863311308868738,0.0840432944011009,0.0273583339534394,0.0462804460545511,0.0701706475242061,0.0840432944011009,0.0984961634279012,0.1353771246325
500,18,"alpha1",0.303614126148602,0.297487229479066,0.0701335244767314,0.183588157861779,0.252968775091714,0.297487229479066,0.346820356158476,0.454088452750133
500,18,"beta1",0.404068071634993,0.404296796295053,0.097260598362626,0.211023060807129,0.337778095566477,0.404296796295053,0.473486194593688,0.586589939974177
500,19,"alpha0",0.0807677748740658,0.0761172918061296,0.0410632766720868,0.022454598593335,0.0479363575711879,0.0761172918061296,0.111222622653966,0.152870986666397
500,19,"alpha1",0.190917639614086,0.185918326640695,0.0636803563703346,0.0824259399887338,0.143888827689057,0.185918326640695,0.231995746621546,0.326996844856378
500,19,"beta1",0.472925559261017,0.479836420968874,0.198859949602334,0.113750187617608,0.305479388596969,0.479836420968874,0.639364244451769,0.808544255970187
500,20,"alpha0",0.0859397539052014,0.0821944755032603,0.0309657344273735,0.0438930989224712,0.0691106830764226,0.0821944755032603,0.0987889851807177,0.138306677365469
500,20,"alpha1",0.313306630200387,0.309573261939399,0.0774931802323014,0.16837089050346,0.258642072876278,0.309573261939399,0.366155169372969,0.466798571772929
500,20,"beta1",0.336622645078769,0.342573714211966,0.120044999396472,0.091453424860922,0.254421878772714,0.342573714211966,0.416672556850613,0.581297566754017
500,21,"alpha0",0.0825795969890928,0.0811585757396228,0.0247847178967893,0.0501311730664133,0.0684561443272633,0.0811585757396228,0.0924954937291623,0.124705662178885
500,21,"alpha1",0.37059697044533,0.368119471850269,0.0797907755141019,0.227160902858383,0.314371215934845,0.368119471850269,0.422083773022473,0.537696052879476
500,21,"beta1",0.348854245553049,0.346999663839392,0.0855747638207548,0.184929619406668,0.287695988944196,0.346999663839392,0.405860728053015,0.53025154202122
500,22,"alpha0",0.0976876088231551,0.0871341183460835,0.0419404626156599,0.0451373457218119,0.071158211766652,0.0871341183460835,0.114940960810341,0.174313765521992
500,22,"alpha1",0.210112400114494,0.206815907082087,0.0607251046351983,0.0993324738090186,0.168353593332931,0.206815907082087,0.249798554349339,0.336267305595231
500,22,"beta1",0.35853340275194,0.393480735174047,0.163290789373881,0.0404003086882752,0.253981398181428,0.393480735174047,0.472363678349888,0.614923525574051
500,23,"alpha0",0.0998685912533388,0.0970887583312692,0.0275902253813376,0.0595644671315135,0.081154840087527,0.0970887583312692,0.116251255391054,0.150143063761056
500,23,"alpha1",0.327541105678219,0.322345434844494,0.0691804830464726,0.208337727049778,0.2753894560681,0.322345434844494,0.375599306562132,0.468507997407636
500,23,"beta1",0.320289979109722,0.319865364650273,0.100362990427908,0.128523304534738,0.247195616351454,0.319865364650273,0.392491630570635,0.509981230881686
500,24,"alpha0",0.108680824673503,0.109066512415835,0.0309227697341658,0.0552514140917278,0.0891168750624437,0.109066512415835,0.127131468186565,0.159217644390436
500,24,"alpha1",0.240506126665698,0.230306676958109,0.0750186984757382,0.122830922453322,0.189760065802277,0.230306676958109,0.279886898196007,0.402757354002019
500,24,"beta1",0.301254412439897,0.287359144872028,0.125118499194165,0.0860400999807645,0.209582135187758,0.287359144872028,0.386443316533984,0.565133107425861
500,25,"alpha0",0.117241721879677,0.116829998788079,0.033043541391533,0.0559108430385386,0.0971153554581723,0.116829998788079,0.137406000287629,0.172153117491377
500,25,"alpha1",0.278707769204749,0.269013571916076,0.0767508878179354,0.155328466498073,0.221714717231237,0.269013571916076,0.325624288762559,0.455807974943958
500,25,"beta1",0.238742683525166,0.224838945905945,0.139236922507838,0.0202138815853048,0.124793123123915,0.224838945905945,0.333715985086918,0.522608902619917
500,26,"alpha0",0.100416823494316,0.0985991494421058,0.034250690722257,0.0499796692242588,0.0779260569561347,0.0985991494421058,0.117443628950906,0.166527894256236
500,26,"alpha1",0.233447727732128,0.229524412786756,0.0583628664697439,0.130293386714013,0.191224738963561,0.229524412786756,0.271739913772502,0.355555459126035
500,26,"beta1",0.379800501748851,0.375048605140099,0.134090820374774,0.101425287597655,0.29916934349053,0.375048605140099,0.475759910695227,0.631960881240453
500,27,"alpha0",0.0968294090287111,0.0962831385571875,0.0272936596428948,0.0546877264903636,0.083204892900318,0.0962831385571875,0.108192174984884,0.136112901445737
500,27,"alpha1",0.448566765434172,0.448073726828933,0.0873410207904788,0.278075535183741,0.391141532090661,0.448073726828933,0.50678718893104,0.623466438209294
500,27,"beta1",0.231914709770109,0.221618409934032,0.0885475592023373,0.0791493789220998,0.169194608872578,0.221618409934032,0.289344982722621,0.42388489158937
500,28,"alpha0",0.122244811358372,0.121280210208367,0.031974805389924,0.0682222828121526,0.103343764570126,0.121280210208367,0.138236159574621,0.18331751034286
500,28,"alpha1",0.311365265449165,0.302919000287054,0.0763723228845593,0.17960679409174,0.258122694632553,0.302919000287054,0.356937730542403,0.486427591350043
500,28,"beta1",0.241341609324014,0.233638095640618,0.115379546471775,0.0255780023591731,0.164433613666319,0.233638095640618,0.319771540144126,0.478593599833655
500,29,"alpha0",0.1244221003601,0.12231520531783,0.0336068992058264,0.0763705526830143,0.102308108623631,0.12231520531783,0.142494199806908,0.178722747076728
500,29,"alpha1",0.313742783219974,0.310448154204491,0.0722176595605383,0.186171919622005,0.258698716784812,0.310448154204491,0.365579793326671,0.454749477117465
500,29,"beta1",0.246984335899307,0.247608108734016,0.103781917484695,0.0523859905004783,0.16926954287483,0.247608108734016,0.325136036719941,0.441369689963485
500,30,"alpha0",0.126839516821794,0.127248980000866,0.025158122461275,0.0855916661722356,0.112831730353539,0.127248980000866,0.140089755011295,0.159796358222805
500,30,"alpha1",0.411767818962502,0.405178429357464,0.0841136477136495,0.262317132005385,0.35445334422533,0.405178429357464,0.463024742744705,0.599172712863768
500,30,"beta1",0.109072514604145,0.0973937192685627,0.0777514448811682,0.00708605259125836,0.0471349167548815,0.0973937192685627,0.152828310484058,0.300923217364257
500,31,"alpha0",0.121856083240554,0.122020662126531,0.0252054610541851,0.080590069269158,0.1058531095265,0.122020662126531,0.136173174167209,0.163584568082797
500,31,"alpha1",0.391249002421686,0.384467286511421,0.0845599712524186,0.239727823021566,0.335377126935733,0.384467286511421,0.442322822356596,0.582841875119564
500,31,"beta1",0.161443763404571,0.15143394780505,0.0911422455938268,0.019731893868696,0.0887120943448545,0.15143394780505,0.223238282817796,0.356859117552926
500,32,"alpha0",0.0902237311638686,0.0863667891992272,0.034973219281055,0.0402006865057907,0.0650439928520251,0.0863667891992272,0.10809302478663,0.161782719010692
500,32,"alpha1",0.169285589001495,0.165198474509206,0.0581884774232418,0.0714111828518771,0.130914468830398,0.165198474509206,0.201608070892836,0.308981778200444
500,32,"beta1",0.432978280503845,0.438047689755166,0.143364165299312,0.134886658016795,0.333447015914287,0.438047689755166,0.540629032755538,0.687506985259163
500,33,"alpha0",0.0786973722268296,0.0735689252171655,0.0342173592459792,0.0328638435998014,0.0583475625183993,0.0735689252171655,0.0951792229758738,0.141994336540319
500,33,"alpha1",0.289043466553312,0.281855619738274,0.0725360179262346,0.167081605953957,0.235896342557659,0.281855619738274,0.337910739696012,0.444117481332029
500,33,"beta1",0.442574557132772,0.450297182075819,0.126825674191383,0.174124204168954,0.353829286859706,0.450297182075819,0.531623048668823,0.681437280583867
500,34,"alpha0",0.0985326402987829,0.0962640942107973,0.0321454041316275,0.0517160097025662,0.0765627968590402,0.0962640942107973,0.116778278441923,0.151435783331372
500,34,"alpha1",0.288923880905453,0.282850780800113,0.0694982993489061,0.169125304823527,0.23924517808762,0.282850780800113,0.332191659686736,0.441600632790108
500,34,"beta1",0.286891593663965,0.294541903893322,0.139622536055203,0.0254491916428042,0.177876556646404,0.294541903893322,0.390633416306031,0.541401840850326
500,35,"alpha0",0.0663491515403338,0.0648798253271466,0.0290073373680431,0.0293322833795117,0.050324326556079,0.0648798253271466,0.0778739726867573,0.107489625821404
500,35,"alpha1",0.320961908863355,0.312963078007601,0.0779816631496051,0.182385732709977,0.26762771196952,0.312963078007601,0.366436330167977,0.494920962984621
500,35,"beta1",0.418953296969472,0.419737465534362,0.112950183035888,0.192627759339134,0.340184892482604,0.419737465534362,0.499202160033766,0.630992110591149
500,36,"alpha0",0.100285628721787,0.0984211970236049,0.0287923522776232,0.0538840997275773,0.0829450718068081,0.0984211970236049,0.114593398998164,0.149864696690102
500,36,"alpha1",0.283181224919284,0.277443368622086,0.0818232898703387,0.145209354226506,0.224733136136309,0.277443368622086,0.333235755949207,0.457254824765868
500,36,"beta1",0.282825553734367,0.272091796933773,0.119197938690997,0.0717623729464445,0.196413558884663,0.272091796933773,0.355211696848925,0.546542853166808
500,37,"alpha0",0.140829512034104,0.141062861902041,0.0285273963891419,0.0885972807543504,0.123213950204154,0.141062861902041,0.156919198722862,0.188716157677734
500,37,"alpha1",0.284014330954873,0.276929805209798,0.0644334090171871,0.17432766406219,0.23873813854527,0.276929805209798,0.324568876837644,0.424031930963732
500,37,"beta1",0.191181776182991,0.1833608096833,0.101376671925319,0.0143512520962101,0.115246020060248,0.1833608096833,0.25836253895548,0.410651880571405
500,38,"alpha0",0.0781909956638925,0.0754812734592327,0.0394979854332991,0.0263725767793062,0.054786701637338,0.0754812734592327,0.0962439912982204,0.14067106569647
500,38,"alpha1",0.226425198235896,0.217376614845008,0.0672602925834133,0.118254634747744,0.177493709666415,0.217376614845008,0.268671541680433,0.379042189459295
500,38,"beta1",0.41095310608866,0.402473960483969,0.167315029545071,0.104825998494034,0.294400199078612,0.402473960483969,0.533189774130821,0.721047951663854
500,39,"alpha0",0.0827601701634726,0.0822854027071016,0.0287205698708784,0.0363947733751525,0.0647975550390353,0.0822854027071016,0.100093773744249,0.124658006788719
500,39,"alpha1",0.24631054135222,0.240974583415152,0.0767493496816,0.115635841541899,0.188168592261651,0.240974583415152,0.297509318297576,0.406388551606635
500,39,"beta1",0.298694029649983,0.281516329577883,0.159345170931542,0.0447651497287521,0.174203745479155,0.281516329577883,0.408565435254175,0.624061724020641
500,40,"alpha0",0.0929993156006285,0.0870154783189604,0.0392920268023801,0.0323504887778862,0.0695933723360245,0.0870154783189604,0.109075934919668,0.183776537409064
500,40,"alpha1",0.141584019906465,0.13251589112924,0.065841191965793,0.039629900403814,0.0970094115954973,0.13251589112924,0.173819479855197,0.298783611148139
500,40,"beta1",0.463629454033127,0.480962233357718,0.156648555354672,0.101966667452427,0.379557782206783,0.480962233357718,0.575073864087331,0.731441586134854
500,41,"alpha0",0.0842800102949791,0.0802176175743736,0.029302636777475,0.0455897431162097,0.0658198725614883,0.0802176175743736,0.0993227680441445,0.134206581718134
500,41,"alpha1",0.307928754303016,0.300911573057805,0.0748188273516769,0.18225122802415,0.254185643179759,0.300911573057805,0.355752865221627,0.469803038934622
500,41,"beta1",0.363164222077303,0.365966053013925,0.119227414580431,0.148497841117872,0.270853981790901,0.365966053013925,0.451496776732206,0.581558159937244
500,42,"alpha0",0.125060742476576,0.127302688143731,0.029077103066899,0.0728276141849946,0.108843584783074,0.127302688143731,0.140310918151118,0.164236175397068
500,42,"alpha1",0.426702171573843,0.422963070148822,0.0900155606487564,0.258964335551703,0.365408004769152,0.422963070148822,0.480651362922429,0.615077149889963
500,42,"beta1",0.137003986078512,0.1098101693036,0.107668012019971,0.0079577838294165,0.0526910293944355,0.1098101693036,0.192122535833377,0.412534441045911
500,43,"alpha0",0.100347178126125,0.0996396997040603,0.0282779808587185,0.063896192152656,0.085436227183473,0.0996396997040603,0.111664749285863,0.135725982733757
500,43,"alpha1",0.341624588012726,0.336586457327597,0.0665659688561438,0.218050157934451,0.296920636215961,0.336586457327597,0.382177995391194,0.488090861716302
500,43,"beta1",0.252862103742336,0.246226947097363,0.093004964503849,0.0929900828100255,0.182911302991917,0.246226947097363,0.31650676021876,0.440890964017904
500,44,"alpha0",0.135853867420918,0.13578934347006,0.026764466668584,0.0952579557195147,0.119530006246861,0.13578934347006,0.149768751302952,0.175682553109089
500,44,"alpha1",0.34908788646153,0.341839769084197,0.0848513216882942,0.205307883996963,0.286750545108121,0.341839769084197,0.400869224010165,0.537549665992092
500,44,"beta1",0.1229103294049,0.121934233195389,0.0731543527079484,0.00898428462981385,0.0653280573453234,0.121934233195389,0.170899228280894,0.275838090114682
500,45,"alpha0",0.0940252466559622,0.0906058069299977,0.031567945707992,0.0464542622357231,0.0740482017104954,0.0906058069299977,0.110592358090143,0.149335409220164
500,45,"alpha1",0.271354470919883,0.267897338555309,0.0766353037188542,0.128451296126048,0.218508148659957,0.267897338555309,0.323815967739833,0.425000908732702
500,45,"beta1",0.362903838867057,0.361827245810098,0.127119355042376,0.115819438494557,0.27565155007256,0.361827245810098,0.445043350727487,0.622307428900834
500,46,"alpha0",0.126997378461459,0.127324983892072,0.0287906967453492,0.0699975575450777,0.110047319487529,0.127324983892072,0.142269409036366,0.181501168513418
500,46,"alpha1",0.339091019440378,0.336292623919573,0.0888662991679875,0.171802218681032,0.275678433484627,0.336292623919573,0.39728680165918,0.52074902169857
500,46,"beta1",0.235117031655084,0.224901211723061,0.105507729431855,0.0585576965059664,0.157686103042604,0.224901211723061,0.303676079965439,0.475288257836196
500,47,"alpha0",0.0921859822419699,0.0827977994728345,0.0358189891464792,0.0476741545922427,0.0696123128256377,0.0827977994728345,0.107396948327724,0.165917177438178
500,47,"alpha1",0.30645800356508,0.303286530074967,0.0752328657740968,0.172922638970604,0.253206762818787,0.303286530074967,0.352689092358072,0.472044219622639
500,47,"beta1",0.337505195060149,0.360176382667189,0.142112633211326,0.029004892449101,0.254209948269402,0.360176382667189,0.438358549118927,0.582814817900119
500,48,"alpha0",0.141440637931627,0.141113810201906,0.0283694363002505,0.0927121388613097,0.124643698764692,0.141113810201906,0.157182597791172,0.183901659020613
500,48,"alpha1",0.336979724454026,0.328730431463538,0.0792431810575957,0.201000422383414,0.280743672986541,0.328730431463538,0.387652112124132,0.508747830123072
500,48,"beta1",0.1301722750714,0.114034974326317,0.0879616991169248,0.00959101522027811,0.0576553480071487,0.114034974326317,0.189038861103747,0.328880858868287
500,49,"alpha0",0.124526065328356,0.123470681209081,0.0252807646416184,0.0852887093752164,0.109587939912312,0.123470681209081,0.137428023860008,0.165798674207014
500,49,"alpha1",0.349262398997017,0.342540492547341,0.0769008959849414,0.212041656872313,0.296547402239877,0.342540492547341,0.396515195403281,0.515406454921255
500,49,"beta1",0.166894121142168,0.159642176312535,0.0854341838295395,0.0202530575969416,0.103426303479898,0.159642176312535,0.223542532598057,0.349946908579066
500,50,"alpha0",0.0940111579863946,0.0923127128966308,0.0270915546538862,0.0574772071698313,0.0771811225625423,0.0923127128966308,0.106565297749228,0.146675802217846
500,50,"alpha1",0.316051190664855,0.310218558089041,0.0700804554461562,0.197458717947348,0.267075847737128,0.310218558089041,0.356444980939372,0.478315561633163
500,50,"beta1",0.372005073934782,0.370874381825238,0.093318788132763,0.176377806756616,0.312361187438049,0.370874381825238,0.439634833376914,0.541377960758447
500,51,"alpha0",0.147017484682332,0.147857863398464,0.0248503540501768,0.104943783627502,0.133887714255781,0.147857863398464,0.159360339084458,0.180789867309229
500,51,"alpha1",0.368251505899769,0.36043904838968,0.0836091925494209,0.226844437445121,0.310784097436645,0.36043904838968,0.415582619308799,0.567548286120172
500,51,"beta1",0.0774443144355832,0.0539069660871006,0.0729632921876011,0.00268619998870165,0.0238804772558449,0.0539069660871006,0.111320922601757,0.270159956614972
500,52,"alpha0",0.136725219768258,0.137048166056871,0.0230592193873805,0.0954764093144289,0.122450559768399,0.137048166056871,0.150927974813439,0.172735308294476
500,52,"alpha1",0.343916776840883,0.339326041952748,0.069769908531603,0.219124025240305,0.294570858579703,0.339326041952748,0.390699921192767,0.485208314527562
500,52,"beta1",0.112371253392523,0.0945576370007185,0.0830362871952215,0.00700563752212127,0.04384461601871,0.0945576370007185,0.162760240137902,0.307618816017278
500,53,"alpha0",0.147560199340644,0.149359399855271,0.0311902553822752,0.0877601087489299,0.126587977131672,0.149359399855271,0.169212030732223,0.19570302946054
500,53,"alpha1",0.224671091646678,0.220371780230018,0.0667457801610985,0.108491400767994,0.175766825108559,0.220371780230018,0.269032843464211,0.359917577496748
500,53,"beta1",0.174956778032743,0.15274625063997,0.124600299299858,0.00936169080490437,0.0688762427819929,0.15274625063997,0.261714893674056,0.459660247662072
500,54,"alpha0",0.102748328435162,0.100326532142603,0.0319835689628073,0.0561193385316594,0.0839590112076371,0.100326532142603,0.117682919302405,0.152186110204574
500,54,"alpha1",0.268459149498953,0.25890882201532,0.0793646769221152,0.131159320577249,0.21370335375364,0.25890882201532,0.318339835313728,0.448355272870694
500,54,"beta1",0.253601341871786,0.249280330015234,0.125233520493759,0.0506618968965789,0.155239664722772,0.249280330015234,0.333711137262218,0.517447549575654
500,55,"alpha0",0.073963519167004,0.0658042969699096,0.0411427106111618,0.0213648888480655,0.0429313330130668,0.0658042969699096,0.0987313682983603,0.156217542687088
500,55,"alpha1",0.2839064118833,0.280102449062606,0.0849337389511627,0.141213810674327,0.218616034280147,0.280102449062606,0.341254924971682,0.460152521774739
500,55,"beta1",0.441853781793513,0.457537492213402,0.188451088818696,0.0970897730249418,0.283721526614687,0.457537492213402,0.601806652318638,0.745715111253231
500,56,"alpha0",0.138851542313405,0.139207142556688,0.0287159660049395,0.0899895848485674,0.121984051417663,0.139207142556688,0.154549371688052,0.184769882025165
500,56,"alpha1",0.251101603691987,0.245649940049093,0.0700319961349971,0.129111753254639,0.199586719739487,0.245649940049093,0.296213374028201,0.405361927011926
500,56,"beta1",0.230114795508652,0.217635686214383,0.107878694144278,0.0556785415065914,0.151247251403013,0.217635686214383,0.295045683384689,0.47157948764397
500,57,"alpha0",0.0947689783229676,0.0917995259159044,0.0288562742435118,0.0540487439967196,0.0762544680815112,0.0917995259159044,0.109229004620269,0.151445035745994
500,57,"alpha1",0.0906648292931319,0.0827433597151014,0.0478873913306908,0.0171553609109774,0.0581407055934142,0.0827433597151014,0.114092172067857,0.20413741911643
500,57,"beta1",0.452766159973586,0.460715167270694,0.122779344874674,0.188273651973082,0.373273281676381,0.460715167270694,0.540307535175676,0.673479572525498
500,58,"alpha0",0.121432483803997,0.121826229754567,0.0301262884372222,0.0715786796757591,0.102303042461606,0.121826229754567,0.139269946092918,0.165828359549098
500,58,"alpha1",0.278699425789929,0.273165768444433,0.074816090018319,0.144108264030714,0.226185033461955,0.273165768444433,0.326068750583725,0.438836950818113
500,58,"beta1",0.180651256002072,0.159894514570608,0.119502966601946,0.0115313507343992,0.088813871885669,0.159894514570608,0.252659909403138,0.456628803206864
500,59,"alpha0",0.104875062593599,0.104668425427277,0.0292388000608831,0.0573483255868217,0.0869451602354664,0.104668425427277,0.120331910904723,0.148688043662834
500,59,"alpha1",0.369146977566967,0.366491149038533,0.0820479972697623,0.218353151634877,0.309023906529255,0.366491149038533,0.426414020947289,0.533104078512924
500,59,"beta1",0.280442113228369,0.274295960699641,0.109484345017129,0.094577478567943,0.200125640603264,0.274295960699641,0.349429768174179,0.529177894105539
500,60,"alpha0",0.116820377027011,0.117986723220077,0.0265212723715642,0.0703126243710398,0.101803937138762,0.117986723220077,0.131571899423311,0.155768410617224
500,60,"alpha1",0.210619794278805,0.206992121539661,0.0779450474217248,0.0702199502114515,0.159591110531713,0.206992121539661,0.257678048985278,0.378842123842191
500,60,"beta1",0.180480199039885,0.159679459455358,0.125242741447203,0.00966731581851302,0.0841256594011298,0.159679459455358,0.248192604090385,0.485274347143052
500,61,"alpha0",0.0975111582339882,0.0949427559220043,0.0292778952251547,0.057128910504686,0.0781453775533228,0.0949427559220043,0.111964325004095,0.151542449522333
500,61,"alpha1",0.306763782070716,0.300760022631395,0.0791089954640033,0.169443470155569,0.252117311038424,0.300760022631395,0.357817408187419,0.471912603520744
500,61,"beta1",0.350721723938543,0.353051904581299,0.115305358586103,0.131876058594507,0.267199927472027,0.353051904581299,0.431415218335885,0.581146636426564
