Date,Open,High,Low,Close,Adj Close,Volume
1997-09-02,5106.049805,5106.049805,5106.049805,5106.049805,5106.049805,0
1997-09-03,5114.620117,5114.620117,5114.620117,5114.620117,5114.620117,0
1997-09-04,5129.419922,5129.419922,5129.419922,5129.419922,5129.419922,0
1997-09-05,5124.450195,5124.450195,5124.450195,5124.450195,5124.450195,0
1997-09-08,5136.509766,5136.509766,5136.509766,5136.509766,5136.509766,0
1997-09-09,5146.129883,5146.129883,5146.129883,5146.129883,5146.129883,0
1997-09-10,5082.049805,5082.049805,5082.049805,5082.049805,5082.049805,0
1997-09-11,5044.299805,5044.299805,5044.299805,5044.299805,5044.299805,0
1997-09-12,5110.279785,5110.279785,5110.279785,5110.279785,5110.279785,0
1997-09-15,5102.879883,5102.879883,5102.879883,5102.879883,5102.879883,0
1997-09-16,5220.149902,5220.149902,5220.149902,5220.149902,5220.149902,0
1997-09-17,5215.069824,5215.069824,5215.069824,5215.069824,5215.069824,0
1997-09-18,5238.330078,5238.330078,5238.330078,5238.330078,5238.330078,0
1997-09-19,5250.490234,5250.490234,5250.490234,5250.490234,5250.490234,0
1997-09-22,5277.979980,5277.979980,5277.979980,5277.979980,5277.979980,0
1997-09-23,5254.620117,5254.620117,5254.620117,5254.620117,5254.620117,0
1997-09-24,5226.279785,5226.279785,5226.279785,5226.279785,5226.279785,0
1997-09-25,5197.200195,5197.200195,5197.200195,5197.200195,5197.200195,0
1997-09-26,5236.109863,5236.109863,5236.109863,5236.109863,5236.109863,0
1997-09-29,5276.080078,5276.080078,5276.080078,5276.080078,5276.080078,0
1997-09-30,5257.580078,5257.580078,5257.580078,5257.580078,5257.580078,0
1997-10-01,5298.279785,5298.279785,5298.279785,5298.279785,5298.279785,0
1997-10-02,5323.129883,5323.129883,5323.129883,5323.129883,5323.129883,0
1997-10-03,5347.029785,5347.029785,5347.029785,5347.029785,5347.029785,0
1997-10-06,5389.430176,5389.430176,5389.430176,5389.430176,5389.430176,0
1997-10-07,5437.120117,5437.120117,5437.120117,5437.120117,5437.120117,0
1997-10-08,5388.060059,5388.060059,5388.060059,5388.060059,5388.060059,0
1997-10-09,5373.149902,5373.149902,5373.149902,5373.149902,5373.149902,0
1997-10-10,5359.299805,5359.299805,5359.299805,5359.299805,5359.299805,0
1997-10-13,5365.109863,5365.109863,5365.109863,5365.109863,5365.109863,0
1997-10-14,5377.479980,5377.479980,5377.479980,5377.479980,5377.479980,0
1997-10-15,5359.720215,5359.720215,5359.720215,5359.720215,5359.720215,0
1997-10-16,5311.180176,5311.180176,5311.180176,5311.180176,5311.180176,0
1997-10-17,5250.600098,5250.600098,5250.600098,5250.600098,5250.600098,0
1997-10-20,5310.759766,5310.759766,5310.759766,5310.759766,5310.759766,0
1997-10-21,5394.609863,5394.609863,5394.609863,5394.609863,5394.609863,0
1997-10-22,5379.910156,5379.910156,5379.910156,5379.910156,5379.910156,0
1997-10-23,5281.470215,5281.470215,5281.470215,5281.470215,5281.470215,0
1997-10-24,5242.029785,5242.029785,5242.029785,5242.029785,5242.029785,0
1997-10-27,4897.859863,4897.859863,4897.859863,4897.859863,4897.859863,0
1997-10-28,5103.520020,5103.520020,5103.520020,5103.520020,5103.520020,0
1997-10-29,5106.370117,5106.370117,5106.370117,5106.370117,5106.370117,0
1997-10-30,5031.299805,5031.299805,5031.299805,5031.299805,5031.299805,0
1997-10-31,5087.439941,5087.439941,5087.439941,5087.439941,5087.439941,0
1997-11-03,5208.939941,5208.939941,5208.939941,5208.939941,5208.939941,0
1997-11-04,5224.060059,5224.060059,5224.060059,5224.060059,5224.060059,0
1997-11-05,5242.140137,5242.140137,5242.140137,5242.140137,5242.140137,0
1997-11-06,5220.779785,5220.779785,5220.779785,5220.779785,5220.779785,0
1997-11-07,5152.470215,5152.470215,5152.470215,5152.470215,5152.470215,0
1997-11-10,5126.879883,5126.879883,5126.879883,5126.879883,5126.879883,0
1997-11-11,5135.240234,5135.240234,5135.240234,5135.240234,5135.240234,0
1997-11-12,5042.930176,5042.930176,5042.930176,5042.930176,5042.930176,0
1997-11-13,5082.689941,5082.689941,5082.689941,5082.689941,5082.689941,0
1997-11-14,5139.470215,5139.470215,5139.470215,5139.470215,5139.470215,0
1997-11-17,5232.729980,5232.729980,5232.729980,5232.729980,5232.729980,0
1997-11-18,5193.609863,5193.609863,5193.609863,5193.609863,5193.609863,0
1997-11-19,5222.370117,5222.370117,5222.370117,5222.370117,5222.370117,0
1997-11-20,5292.580078,5292.580078,5292.580078,5292.580078,5292.580078,0
1997-11-21,5317.000000,5317.000000,5317.000000,5317.000000,5317.000000,0
1997-11-24,5235.479980,5235.479980,5235.479980,5235.479980,5235.479980,0
1997-11-25,5254.930176,5254.930176,5254.930176,5254.930176,5254.930176,0
1997-11-26,5258.419922,5258.419922,5258.419922,5258.419922,5258.419922,0
1997-11-28,5277.350098,5277.350098,5277.350098,5277.350098,5277.350098,0
1997-12-01,5368.600098,5368.600098,5368.600098,5368.600098,5368.600098,0
1997-12-02,5367.649902,5367.649902,5367.649902,5367.649902,5367.649902,0
1997-12-03,5394.189941,5394.189941,5394.189941,5394.189941,5394.189941,0
1997-12-04,5386.680176,5386.680176,5386.680176,5386.680176,5386.680176,0
1997-12-05,5438.180176,5438.180176,5438.180176,5438.180176,5438.180176,0
1997-12-08,5428.979980,5428.979980,5428.979980,5428.979980,5428.979980,0
1997-12-09,5401.700195,5401.700195,5401.700195,5401.700195,5401.700195,0
1997-12-10,5368.279785,5368.279785,5368.279785,5368.279785,5368.279785,0
1997-12-11,5291.310059,5291.310059,5291.310059,5291.310059,5291.310059,0
1997-12-12,5286.870117,5286.870117,5286.870117,5286.870117,5286.870117,0
1997-12-15,5330.430176,5330.430176,5330.430176,5330.430176,5330.430176,0
1997-12-16,5358.240234,5358.240234,5358.240234,5358.240234,5358.240234,0
1997-12-17,5356.549805,5356.549805,5356.549805,5356.549805,5356.549805,0
1997-12-18,5304.729980,5304.729980,5304.729980,5304.729980,5304.729980,0
1997-12-19,5259.270020,5259.270020,5259.270020,5259.270020,5259.270020,0
1997-12-22,5291.939941,5291.939941,5291.939941,5291.939941,5291.939941,0
1997-12-23,5232.410156,5232.410156,5232.410156,5232.410156,5232.410156,0
1997-12-24,5205.660156,5205.660156,5205.660156,5205.660156,5205.660156,0
1997-12-26,5219.189941,5219.189941,5219.189941,5219.189941,5219.189941,0
1997-12-29,5302.620117,5302.620117,5302.620117,5302.620117,5302.620117,0
1997-12-30,5395.560059,5395.560059,5395.560059,5395.560059,5395.560059,0
1997-12-31,5405.189941,5405.189941,5405.189941,5405.189941,5405.189941,0
1998-01-02,5415.339844,5415.339844,5415.339844,5415.339844,5415.339844,0
1998-01-05,5421.890137,5421.890137,5421.890137,5421.890137,5421.890137,0
1998-01-06,5364.370117,5364.370117,5364.370117,5364.370117,5364.370117,0
1998-01-07,5352.209961,5352.209961,5352.209961,5352.209961,5352.209961,0
1998-01-08,5304.209961,5304.209961,5304.209961,5304.209961,5304.209961,0
1998-01-09,5154.379883,5154.379883,5154.379883,5154.379883,5154.379883,0
1998-01-12,5198.149902,5198.149902,5198.149902,5198.149902,5198.149902,0
1998-01-13,5263.069824,5263.069824,5263.069824,5263.069824,5263.069824,0
1998-01-14,5301.140137,5301.140137,5301.140137,5301.140137,5301.140137,0
1998-01-15,5265.189941,5265.189941,5265.189941,5265.189941,5265.189941,0
1998-01-16,5325.669922,5325.669922,5325.669922,5325.669922,5325.669922,0
1998-01-20,5412.899902,5412.899902,5412.899902,5412.899902,5412.899902,0
1998-01-21,5370.399902,5370.399902,5370.399902,5370.399902,5370.399902,0
1998-01-22,5326.939941,5326.939941,5326.939941,5326.939941,5326.939941,0
1998-01-23,5294.060059,5294.060059,5294.060059,5294.060059,5294.060059,0
1998-01-26,5289.830078,5289.830078,5289.830078,5289.830078,5289.830078,0
1998-01-27,5341.850098,5341.850098,5341.850098,5341.850098,5341.850098,0
1998-01-28,5384.359863,5384.359863,5384.359863,5384.359863,5384.359863,0
1998-01-29,5425.700195,5425.700195,5425.700195,5425.700195,5425.700195,0
1998-01-30,5399.259766,5399.259766,5399.259766,5399.259766,5399.259766,0
1998-02-02,5505.950195,5505.950195,5505.950195,5505.950195,5505.950195,0
1998-02-03,5530.060059,5530.060059,5530.060059,5530.060059,5530.060059,0
1998-02-04,5536.189941,5536.189941,5536.189941,5536.189941,5536.189941,0
1998-02-05,5529.740234,5529.740234,5529.740234,5529.740234,5529.740234,0
1998-02-06,5565.060059,5565.060059,5565.060059,5565.060059,5565.060059,0
1998-02-09,5561.470215,5561.470215,5561.470215,5561.470215,5561.470215,0
1998-02-10,5603.649902,5603.649902,5603.649902,5603.649902,5603.649902,0
1998-02-11,5612.009766,5612.009766,5612.009766,5612.009766,5612.009766,0
1998-02-12,5631.669922,5631.669922,5631.669922,5631.669922,5631.669922,0
1998-02-13,5617.609863,5617.609863,5617.609863,5617.609863,5617.609863,0
1998-02-17,5633.580078,5633.580078,5633.580078,5633.580078,5633.580078,0
1998-02-18,5680.529785,5680.529785,5680.529785,5680.529785,5680.529785,0
1998-02-19,5657.049805,5657.049805,5657.049805,5657.049805,5657.049805,0
1998-02-20,5683.270020,5683.270020,5683.270020,5683.270020,5683.270020,0
1998-02-23,5693.000000,5693.000000,5693.000000,5693.000000,5693.000000,0
1998-02-24,5655.040039,5655.040039,5655.040039,5655.040039,5655.040039,0
1998-02-25,5713.830078,5713.830078,5713.830078,5713.830078,5713.830078,0
1998-02-26,5745.660156,5745.660156,5745.660156,5745.660156,5745.660156,0
1998-02-27,5754.859863,5754.859863,5754.859863,5754.859863,5754.859863,0
1998-03-02,5758.770020,5758.770020,5758.770020,5758.770020,5758.770020,0
1998-03-03,5782.669922,5782.669922,5782.669922,5782.669922,5782.669922,0
1998-03-04,5756.970215,5756.970215,5756.970215,5756.970215,5756.970215,0
1998-03-05,5713.089844,5713.089844,5713.089844,5713.089844,5713.089844,0
1998-03-06,5811.750000,5811.750000,5811.750000,5811.750000,5811.750000,0
1998-03-09,5809.629883,5809.629883,5809.629883,5809.629883,5809.629883,0
1998-03-10,5868.419922,5868.419922,5868.419922,5868.419922,5868.419922,0
1998-03-11,5892.740234,5892.740234,5892.740234,5892.740234,5892.740234,0
1998-03-12,5899.080078,5899.080078,5899.080078,5899.080078,5899.080078,0
1998-03-13,5891.370117,5891.370117,5891.370117,5891.370117,5891.370117,0
1998-03-16,5941.799805,5941.799805,5941.799805,5941.799805,5941.799805,0
1998-03-17,5953.959961,5953.959961,5953.959961,5953.959961,5953.959961,0
1998-03-18,5980.709961,5980.709961,5980.709961,5980.709961,5980.709961,0
1998-03-19,5999.319824,5999.319824,5999.319824,5999.319824,5999.319824,0
1998-03-20,6054.620117,6054.620117,6054.620117,6054.620117,6054.620117,0
1998-03-23,6032.740234,6032.740234,6032.740234,6032.740234,6032.740234,0
1998-03-24,6079.470215,6079.470215,6079.470215,6079.470215,6079.470215,0
1998-03-25,6056.209961,6056.209961,6056.209961,6056.209961,6056.209961,0
1998-03-26,6050.390137,6050.390137,6050.390137,6050.390137,6050.390137,0
1998-03-27,6024.910156,6024.910156,6024.910156,6024.910156,6024.910156,0
1998-03-30,6015.290039,6015.290039,6015.290039,6015.290039,6015.290039,0
1998-03-31,6056.419922,6056.419922,6056.419922,6056.419922,6056.419922,0
1998-04-01,6094.799805,6094.799805,6094.799805,6094.799805,6094.799805,0
1998-04-02,6154.330078,6154.330078,6154.330078,6154.330078,6154.330078,0
1998-04-03,6165.330078,6165.330078,6165.330078,6165.330078,6165.330078,0
1998-04-06,6166.279785,6166.279785,6166.279785,6166.279785,6166.279785,0
1998-04-07,6108.970215,6108.970215,6108.970215,6108.970215,6108.970215,0
1998-04-08,6065.939941,6065.939941,6065.939941,6065.939941,6065.939941,0
1998-04-09,6115.319824,6115.319824,6115.319824,6115.319824,6115.319824,0
1998-04-13,6109.180176,6109.180176,6109.180176,6109.180176,6109.180176,0
1998-04-14,6146.620117,6146.620117,6146.620117,6146.620117,6146.620117,0
1998-04-15,6162.049805,6162.049805,6162.049805,6162.049805,6162.049805,0
1998-04-16,6100.089844,6100.089844,6100.089844,6100.089844,6100.089844,0
1998-04-17,6176.220215,6176.220215,6176.220215,6176.220215,6176.220215,0
1998-04-20,6175.160156,6175.160156,6175.160156,6175.160156,6175.160156,0
1998-04-21,6183.520020,6183.520020,6183.520020,6183.520020,6183.520020,0
1998-04-22,6192.189941,6192.189941,6192.189941,6192.189941,6192.189941,0
1998-04-23,6138.580078,6138.580078,6138.580078,6138.580078,6138.580078,0
1998-04-24,6074.290039,6074.290039,6074.290039,6074.290039,6074.290039,0
1998-04-27,5953.540039,5953.540039,5953.540039,5953.540039,5953.540039,0
1998-04-28,5958.930176,5958.930176,5958.930176,5958.930176,5958.930176,0
1998-04-29,6009.049805,6009.049805,6009.049805,6009.049805,6009.049805,0
1998-04-30,6104.950195,6104.950195,6104.950195,6104.950195,6104.950195,0
1998-05-01,6152.959961,6152.959961,6152.959961,6152.959961,6152.959961,0
1998-05-04,6161.629883,6161.629883,6161.629883,6161.629883,6161.629883,0
1998-05-05,6130.120117,6130.120117,6130.120117,6130.120117,6130.120117,0
1998-05-06,6075.350098,6075.350098,6075.350098,6075.350098,6075.350098,0
1998-05-07,6029.350098,6029.350098,6029.350098,6029.350098,6029.350098,0
1998-05-08,6087.509766,6087.509766,6087.509766,6087.509766,6087.509766,0
1998-05-11,6082.750000,6082.750000,6082.750000,6082.750000,6082.750000,0
1998-05-12,6114.580078,6114.580078,6114.580078,6114.580078,6114.580078,0
1998-05-13,6124.299805,6124.299805,6124.299805,6124.299805,6124.299805,0
1998-05-14,6114.890137,6114.890137,6114.890137,6114.890137,6114.890137,0
1998-05-15,6073.549805,6073.549805,6073.549805,6073.549805,6073.549805,0
1998-05-18,6049.020020,6049.020020,6049.020020,6049.020020,6049.020020,0
1998-05-19,6068.479980,6068.479980,6068.479980,6068.479980,6068.479980,0
1998-05-20,6118.279785,6118.279785,6118.279785,6118.279785,6118.279785,0
1998-05-21,6099.990234,6099.990234,6099.990234,6099.990234,6099.990234,0
1998-05-22,6077.569824,6077.569824,6077.569824,6077.569824,6077.569824,0
1998-05-26,5987.479980,5987.479980,5987.479980,5987.479980,5987.479980,0
1998-05-27,5962.839844,5962.839844,5962.839844,5962.839844,5962.839844,0
1998-05-28,5996.359863,5996.359863,5996.359863,5996.359863,5996.359863,0
1998-05-29,5977.120117,5977.120117,5977.120117,5977.120117,5977.120117,0
1998-06-01,5975.640137,5975.640137,5975.640137,5975.640137,5975.640137,0
1998-06-02,5977.859863,5977.859863,5977.859863,5977.859863,5977.859863,0
1998-06-03,5936.410156,5936.410156,5936.410156,5936.410156,5936.410156,0
1998-06-04,5988.430176,5988.430176,5988.430176,5988.430176,5988.430176,0
1998-06-05,6083.810059,6083.810059,6083.810059,6083.810059,6083.810059,0
1998-06-08,6099.140137,6099.140137,6099.140137,6099.140137,6099.140137,0
1998-06-09,6106.330078,6106.330078,6106.330078,6106.330078,6106.330078,0
1998-06-10,6073.229980,6073.229980,6073.229980,6073.229980,6073.229980,0
1998-06-11,5979.439941,5979.439941,5979.439941,5979.439941,5979.439941,0
1998-06-12,5991.819824,5991.819824,5991.819824,5991.819824,5991.819824,0
1998-06-15,5867.259766,5867.259766,5867.259766,5867.259766,5867.259766,0
1998-06-16,5909.870117,5909.870117,5909.870117,5909.870117,5909.870117,0
1998-06-17,6012.750000,6012.750000,6012.750000,6012.750000,6012.750000,0
1998-06-18,6000.490234,6000.490234,6000.490234,6000.490234,6000.490234,0
1998-06-19,5962.740234,5962.740234,5962.740234,5962.740234,5962.740234,0
1998-06-22,5972.890137,5972.890137,5972.890137,5972.890137,5972.890137,0
1998-06-23,6044.259766,6044.259766,6044.259766,6044.259766,6044.259766,0
1998-06-24,6102.950195,6102.950195,6102.950195,6102.950195,6102.950195,0
1998-06-25,6091.950195,6091.950195,6091.950195,6091.950195,6091.950195,0
1998-06-26,6106.649902,6106.649902,6106.649902,6106.649902,6106.649902,0
1998-06-29,6134.560059,6134.560059,6134.560059,6134.560059,6134.560059,0
1998-06-30,6119.339844,6119.339844,6119.339844,6119.339844,6119.339844,0
1998-07-01,6191.979980,6191.979980,6191.979980,6191.979980,6191.979980,0
1998-07-02,6194.089844,6194.089844,6194.089844,6194.089844,6194.089844,0
1998-07-06,6247.169922,6247.169922,6247.169922,6247.169922,6247.169922,0
1998-07-07,6235.959961,6235.959961,6235.959961,6235.959961,6235.959961,0
1998-07-08,6284.500000,6284.500000,6284.500000,6284.500000,6284.500000,0
1998-07-09,6240.930176,6240.930176,6240.930176,6240.930176,6240.930176,0
1998-07-10,6261.549805,6261.549805,6261.549805,6261.549805,6261.549805,0
1998-07-13,6253.520020,6253.520020,6253.520020,6253.520020,6253.520020,0
1998-07-14,6318.970215,6318.970215,6318.970215,6318.970215,6318.970215,0
1998-07-15,6296.549805,6296.549805,6296.549805,6296.549805,6296.549805,0
1998-07-16,6344.129883,6344.129883,6344.129883,6344.129883,6344.129883,0
1998-07-17,6352.169922,6352.169922,6352.169922,6352.169922,6352.169922,0
1998-07-20,6335.890137,6335.890137,6335.890137,6335.890137,6335.890137,0
1998-07-21,6245.589844,6245.589844,6245.589844,6245.589844,6245.589844,0
1998-07-22,6225.919922,6225.919922,6225.919922,6225.919922,6225.919922,0
1998-07-23,6097.660156,6097.660156,6097.660156,6097.660156,6097.660156,0
1998-07-24,6093.850098,6093.850098,6093.850098,6093.850098,6093.850098,0
1998-07-27,6105.589844,6105.589844,6105.589844,6105.589844,6105.589844,0
1998-07-28,6021.629883,6021.629883,6021.629883,6021.629883,6021.629883,0
1998-07-29,5999.750000,5999.750000,5999.750000,5999.750000,5999.750000,0
1998-07-30,6082.640137,6082.640137,6082.640137,6082.640137,6082.640137,0
1998-07-31,5977.009766,5977.009766,5977.009766,5977.009766,5977.009766,0
1998-08-03,5930.700195,5930.700195,5930.700195,5930.700195,5930.700195,0
1998-08-04,5724.189941,5724.189941,5724.189941,5724.189941,5724.189941,0
1998-08-05,5752.220215,5752.220215,5752.220215,5752.220215,5752.220215,0
1998-08-06,5792.290039,5792.290039,5792.290039,5792.290039,5792.290039,0
1998-08-07,5810.259766,5810.259766,5810.259766,5810.259766,5810.259766,0
1998-08-10,5770.299805,5770.299805,5770.299805,5770.299805,5770.299805,0
1998-08-11,5688.140137,5688.140137,5688.140137,5688.140137,5688.140137,0
1998-08-12,5767.549805,5767.549805,5767.549805,5767.549805,5767.549805,0
1998-08-13,5721.020020,5721.020020,5721.020020,5721.020020,5721.020020,0
1998-08-14,5664.450195,5664.450195,5664.450195,5664.450195,5664.450195,0
1998-08-17,5752.000000,5752.000000,5752.000000,5752.000000,5752.000000,0
1998-08-18,5837.020020,5837.020020,5837.020020,5837.020020,5837.020020,0
1998-08-19,5816.080078,5816.080078,5816.080078,5816.080078,5816.080078,0
1998-08-20,5775.580078,5775.580078,5775.580078,5775.580078,5775.580078,0
1998-08-21,5718.479980,5718.479980,5718.479980,5718.479980,5718.479980,0
1998-08-24,5749.149902,5749.149902,5749.149902,5749.149902,5749.149902,0
1998-08-25,5762.790039,5762.790039,5762.790039,5762.790039,5762.790039,0
